indice_tiempo,idempresa,cuit,empresa,direccion,localidad,provincia,idproducto,producto,idtipohorario,tipohorario,precio,fecha_vigencia,idempresabandera,empresabandera,latitud,longitud,geojson,fecha_hora,Anio,Mes
2020-08-22 00:00:00,723,30-70715847-2,AGLP SA,BLAS PARERA 935,ITUZAINGO,BUENOS AIRES,6,GNC,2,Diurno,22.99,2020/08/22 13:18:00,2,YPF,-34.66918,-58.663669999999996,"{""type"":""Point"",""coordinates"":[-58.66367,-34.66918]}",2020-08-22 13:18:00,2020,8
2020-08-22 00:00:00,723,30-70715847-2,AGLP SA,BLAS PARERA 935,ITUZAINGO,BUENOS AIRES,6,GNC,3,Nocturno,22.99,2020/08/22 13:18:00,2,YPF,-34.66918,-58.663669999999996,"{""type"":""Point"",""coordinates"":[-58.66367,-34.66918]}",2020-08-22 13:18:00,2020,8
2021-03-04 00:00:00,6499,30-64051804-5,AGORQUIMICOS EL DIAMANTE S.R.L.,AV. ALBERDI Nº1200,SAN RAFAEL,MENDOZA,6,GNC,2,Diurno,41.89,2021/03/04 18:00:00,1,BLANCA,-34.631909,-68.318004,"{""type"":""Point"",""coordinates"":[-68.318004,-34.631909]}",2021-03-04 18:00:00,2021,3
2021-03-04 00:00:00,6499,30-64051804-5,AGORQUIMICOS EL DIAMANTE S.R.L.,AV. ALBERDI Nº1200,SAN RAFAEL,MENDOZA,6,GNC,3,Nocturno,41.89,2021/03/04 18:00:00,1,BLANCA,-34.631909,-68.318004,"{""type"":""Point"",""coordinates"":[-68.318004,-34.631909]}",2021-03-04 18:00:00,2021,3
2019-11-15 00:00:00,2059,30-61302813-3,AGRINDA S.A.,BOULOGNE SUR MER 550,GODOY CRUZ,MENDOZA,6,GNC,2,Diurno,25.85,2019/11/15 06:00:00,24,OIL COMBUSTIBLES S.A.,-32.860514,-68.859018,"{""type"":""Point"",""coordinates"":[-68.859018,-32.860514]}",2019-11-15 06:00:00,2019,11
2019-11-15 00:00:00,2059,30-61302813-3,AGRINDA S.A.,BOULOGNE SUR MER 550,GODOY CRUZ,MENDOZA,6,GNC,3,Nocturno,25.85,2019/11/15 06:00:00,24,OIL COMBUSTIBLES S.A.,-32.860514,-68.859018,"{""type"":""Point"",""coordinates"":[-68.859018,-32.860514]}",2019-11-15 06:00:00,2019,11
2021-03-05 00:00:00,2057,30-61302813-3,AGRINDA S.A.,MINUZZI 439,GODOY CRUZ,MENDOZA,6,GNC,2,Diurno,34.98,2021/03/05 11:13:00,24,OIL COMBUSTIBLES S.A.,-32.909197999999996,-68.83842800000001,"{""type"":""Point"",""coordinates"":[-68.838428,-32.909198]}",2021-03-05 11:13:00,2021,3
2021-03-05 00:00:00,2057,30-61302813-3,AGRINDA S.A.,MINUZZI 439,GODOY CRUZ,MENDOZA,6,GNC,3,Nocturno,34.98,2021/03/05 11:13:00,24,OIL COMBUSTIBLES S.A.,-32.909197999999996,-68.83842800000001,"{""type"":""Point"",""coordinates"":[-68.838428,-32.909198]}",2021-03-05 11:13:00,2021,3
2021-02-13 00:00:00,7781,30-71112856-1,AGRO COMBUSTIBLES S.R.L.,Av. Mitre 2099,BERAZATEGUI,BUENOS AIRES,6,GNC,2,Diurno,29.99,2021/02/13 14:00:00,17,ASPRO,-34.765178999999996,-58.198365,"{""type"":""Point"",""coordinates"":[-58.198365,-34.765179]}",2021-02-13 14:00:00,2021,2
2021-02-13 00:00:00,7781,30-71112856-1,AGRO COMBUSTIBLES S.R.L.,Av. Mitre 2099,BERAZATEGUI,BUENOS AIRES,6,GNC,3,Nocturno,29.99,2021/02/13 14:00:00,17,ASPRO,-34.765178999999996,-58.198365,"{""type"":""Point"",""coordinates"":[-58.198365,-34.765179]}",2021-02-13 14:00:00,2021,2
2021-03-02 00:00:00,7073,30-70912599-7,AGROENERGIA S.A.,AV. CIRCUNVALACIÓN Y SCHMIDT,SANTA ROSA,LA PAMPA,6,GNC,2,Diurno,36.95,2021/03/02 15:19:00,3,ESSO PETROLERA ARGENTINA S.R.L,-36.643609999999995,-64.27722,"{""type"":""Point"",""coordinates"":[-64.27722,-36.64361]}",2021-03-02 15:19:00,2021,3
2021-03-02 00:00:00,7073,30-70912599-7,AGROENERGIA S.A.,AV. CIRCUNVALACIÓN Y SCHMIDT,SANTA ROSA,LA PAMPA,6,GNC,3,Nocturno,36.95,2021/03/02 15:19:00,3,ESSO PETROLERA ARGENTINA S.R.L,-36.643609999999995,-64.27722,"{""type"":""Point"",""coordinates"":[-64.27722,-36.64361]}",2021-03-02 15:19:00,2021,3
2020-12-18 00:00:00,8708,30-70912599-7,AGROENERGIA SA,RUTA NACIONAL Nº 5 KM 526,CATRILO,LA PAMPA,6,GNC,2,Diurno,31.94,2020/12/18 14:00:00,1,BLANCA,-36.41875,-63.43196,"{""type"":""Point"",""coordinates"":[-63.43196,-36.41875]}",2020-12-18 14:00:00,2020,12
2020-12-18 00:00:00,8708,30-70912599-7,AGROENERGIA SA,RUTA NACIONAL Nº 5 KM 526,CATRILO,LA PAMPA,6,GNC,3,Nocturno,31.94,2020/12/18 14:00:00,1,BLANCA,-36.41875,-63.43196,"{""type"":""Point"",""coordinates"":[-63.43196,-36.41875]}",2020-12-18 14:00:00,2020,12
2021-02-09 00:00:00,2765,30-68064565-1,AGUERO NORTE S.R.L,CRISOLOGO LARRALDE 5310,WILDE,BUENOS AIRES,6,GNC,2,Diurno,27.99,2021/02/09 15:15:00,2,YPF,-34.70508,-58.3357,"{""type"":""Point"",""coordinates"":[-58.3357,-34.70508]}",2021-02-09 15:15:00,2021,2
2021-02-09 00:00:00,2765,30-68064565-1,AGUERO NORTE S.R.L,CRISOLOGO LARRALDE 5310,WILDE,BUENOS AIRES,6,GNC,3,Nocturno,27.99,2021/02/09 15:15:00,2,YPF,-34.70508,-58.3357,"{""type"":""Point"",""coordinates"":[-58.3357,-34.70508]}",2021-02-09 15:15:00,2021,2
2019-04-01 00:00:00,6784,27-31412194-0,"AGUIRRE MICAMES, MARIA FERNANDA",SAN MARTÍN Nº 998,VISTA  FLORES,MENDOZA,6,GNC,2,Diurno,21.45,2019/04/01 10:38:00,1,BLANCA,-33.64798,-69.15418000000001,"{""type"":""Point"",""coordinates"":[-69.15418,-33.64798]}",2019-04-01 10:38:00,2019,4
2019-04-01 00:00:00,6784,27-31412194-0,"AGUIRRE MICAMES, MARIA FERNANDA",SAN MARTÍN Nº 998,VISTA  FLORES,MENDOZA,6,GNC,3,Nocturno,21.45,2019/04/01 10:38:00,1,BLANCA,-33.64798,-69.15418000000001,"{""type"":""Point"",""coordinates"":[-69.15418,-33.64798]}",2019-04-01 10:38:00,2019,4
2021-02-10 00:00:00,4535,30-70104147-6,AIMETTA Y RIMONDA SRL,"RUTA PROV. 36 KM 717,5",ALMAFUERTE,CORDOBA,6,GNC,2,Diurno,37.99,2021/02/10 10:50:00,24,OIL COMBUSTIBLES S.A.,-32.1724,-64.2432,"{""type"":""Point"",""coordinates"":[-64.2432,-32.1724]}",2021-02-10 10:50:00,2021,2
2021-02-10 00:00:00,4535,30-70104147-6,AIMETTA Y RIMONDA SRL,"RUTA PROV. 36 KM 717,5",ALMAFUERTE,CORDOBA,6,GNC,3,Nocturno,37.99,2021/02/10 10:50:00,24,OIL COMBUSTIBLES S.A.,-32.1724,-64.2432,"{""type"":""Point"",""coordinates"":[-64.2432,-32.1724]}",2021-02-10 10:50:00,2021,2
2021-02-02 00:00:00,2863,30-69707290-6,AL3 MULTISERVICIOS S.A,DON BOSCO 6004,ISIDRO CASANOVA,BUENOS AIRES,6,GNC,2,Diurno,26.99,2021/02/02 14:00:00,24,OIL COMBUSTIBLES S.A.,-34.680477,-58.615864,"{""type"":""Point"",""coordinates"":[-58.615864,-34.680477]}",2021-02-02 14:00:00,2021,2
2021-02-02 00:00:00,2863,30-69707290-6,AL3 MULTISERVICIOS S.A,DON BOSCO 6004,ISIDRO CASANOVA,BUENOS AIRES,6,GNC,3,Nocturno,26.99,2021/02/02 14:00:00,24,OIL COMBUSTIBLES S.A.,-34.680477,-58.615864,"{""type"":""Point"",""coordinates"":[-58.615864,-34.680477]}",2021-02-02 14:00:00,2021,2
2020-10-17 00:00:00,2546,30-70780973-2,ALAMINOS GONZALO Y ALAMINOS ANGELA S. DE HECHO,AV. COLON 4989,CORDOBA,CORDOBA,6,GNC,2,Diurno,31.97,2020/10/17 14:00:00,2,YPF,-31.39653,-64.2458,"{""type"":""Point"",""coordinates"":[-64.2458,-31.39653]}",2020-10-17 14:00:00,2020,10
2020-10-17 00:00:00,2546,30-70780973-2,ALAMINOS GONZALO Y ALAMINOS ANGELA S. DE HECHO,AV. COLON 4989,CORDOBA,CORDOBA,6,GNC,3,Nocturno,31.97,2020/10/17 14:00:00,2,YPF,-31.39653,-64.2458,"{""type"":""Point"",""coordinates"":[-64.2458,-31.39653]}",2020-10-17 14:00:00,2020,10
2021-02-01 00:00:00,6270,33-70934480-9,ALBERDI 2299 SRL,AV. JUAN B. ALBERDI 2299,CAPITAL FEDERAL,CAPITAL FEDERAL,6,GNC,2,Diurno,23.99,2021/02/01 11:18:00,4,SHELL C.A.P.S.A.,-34.630528999999996,-58.45999499999999,"{""type"":""Point"",""coordinates"":[-58.459995,-34.630529]}",2021-02-01 11:18:00,2021,2
2021-02-01 00:00:00,6270,33-70934480-9,ALBERDI 2299 SRL,AV. JUAN B. ALBERDI 2299,CAPITAL FEDERAL,CAPITAL FEDERAL,6,GNC,3,Nocturno,23.99,2021/02/01 11:18:00,4,SHELL C.A.P.S.A.,-34.630528999999996,-58.45999499999999,"{""type"":""Point"",""coordinates"":[-58.459995,-34.630529]}",2021-02-01 11:18:00,2021,2
2021-02-21 00:00:00,2230,30-64432049-5,ALBERDI GAS S.A.,AV. JUAN BAUTISTA ALBERDI 5628,CAPITAL FEDERAL,CAPITAL FEDERAL,6,GNC,2,Diurno,22.49,2021/02/21 13:08:00,2,YPF,-34.65023,-58.500730000000004,"{""type"":""Point"",""coordinates"":[-58.50073,-34.65023]}",2021-02-21 13:08:00,2021,2
2021-02-21 00:00:00,2230,30-64432049-5,ALBERDI GAS S.A.,AV. JUAN BAUTISTA ALBERDI 5628,CAPITAL FEDERAL,CAPITAL FEDERAL,6,GNC,3,Nocturno,22.49,2021/02/21 13:08:00,2,YPF,-34.65023,-58.500730000000004,"{""type"":""Point"",""coordinates"":[-58.50073,-34.65023]}",2021-02-21 13:08:00,2021,2
2018-04-11 00:00:00,985,30-52755255-5,ALBERTO M. SURBALLE SRL,SAN ISIDRO 902,RIVADAVIA,MENDOZA,6,GNC,2,Diurno,15.89,2018/04/11 17:54:00,2,YPF,-33.19211,-68.46315,"{""type"":""Point"",""coordinates"":[-68.46315,-33.19211]}",2018-04-11 17:54:00,2018,4
